id,date,month,species,individual,dive_show_feeding,dive_show,time_of_day,start_time,end_time,tot_time_min,time,pos_in_tank_v,pos_in_tank_h,activ_state,tail_beats_10sec,rubbing_reef,rubbing_walls,rubbing_bot,rubbing_interaction,notes
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,0:00,M,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,0:30,M,C,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,1:00,T,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,1:30,T,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,2:00,M,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,2:30,M,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,3:00,M,C,T,9,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,3:30,M,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,4:00,T,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,4:30,M,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,5:00,T,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,5:30,M,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,6:00,M,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,6:30,M,C,T,9,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,7:00,T,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,7:30,M,C,T,8,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,8:00,M,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,8:30,M,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,9:00,T,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,9:30,M,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,10:00,M,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,10:30,M,C,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,11:00,T,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,11:30,M,C,T,9,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,12:00,M,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,12:30,M,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,13:00,M,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,13:30,T,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,14:00,T,W,T,9,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,14:30,T,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,15:00,M,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,15:30,M,C,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,16:00,M,C,T,9,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,16:30,T,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,17:00,T,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,17:30,M,W,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,18:00,T,C,T,11,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,18:30,T,W,T,10,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,19:00,M,W,T,9,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,19:30,T,W,T,9,4,2,0,3,.
1,2019-10-05,October,fasciatum,A,Diveshow & Feeding,Diveshow,Afternoon,12:00,12:21,21,20:00,T,C,T,11,4,2,0,3,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,0:00,M,W,T,15,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,0:30,B,C,T,17,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,1:00,B,W,T,19,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,1:30,M,C,T,17,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,2:00,M,W,T,16,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,2:30,T,W,T,15,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,3:00,M,W,T,18,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,3:30,M,C,T,17,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,4:00,M,W,T,20,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,4:30,M,W,T,16,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,5:00,T,W,T,17,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,5:30,.,.,.,.,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,6:00,.,.,.,.,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,6:30,T,W,T,.,1,2,0,1,.
2,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:30,12:37,7,7:00,M,C,T,.,1,2,0,1,.
3,2019-10-05,October,tiburo,D,Neither,Neither,Afternoon,12:47,12:52,2.5,0:00,B,W,T,13,0,0,0,1,.
3,2019-10-05,October,tiburo,D,Neither,Neither,Afternoon,12:47,12:52,2.5,0:30,M,C,T,11,0,0,0,1,.
3,2019-10-05,October,tiburo,D,Neither,Neither,Afternoon,12:47,12:52,2.5,1:00,.,.,.,.,0,0,0,1,.
3,2019-10-05,October,tiburo,D,Neither,Neither,Afternoon,12:47,12:52,2.5,1:30,T,C,T,.,0,0,0,1,.
3,2019-10-05,October,tiburo,D,Neither,Neither,Afternoon,12:47,12:52,2.5,2:00,.,.,.,.,0,0,0,1,.
3,2019-10-05,October,tiburo,D,Neither,Neither,Afternoon,12:47,12:52,2.5,2:30,M,W,T,16,0,0,0,1,.
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,0:00,M,C,T,17,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,0:30,M,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,1:00,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,1:30,T,W,T,14,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,2:00,M,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,2:30,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,3:00,T,W,T,13,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,3:30,M,W,T,15,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,4:00,B,W,T,17,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,4:30,M,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,5:00,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,5:30,M,W,T,18,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,6:00,M,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,6:30,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,7:00,M,C,T,11,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,7:30,M,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,8:00,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,8:30,M,C,T,10,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,9:00,B,C,T,16,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,9:30,M,W,T,7,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,10:00,B,W,T,19,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,10:30,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,11:00,T,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,11:30,T,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,12:00,M,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,12:30,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,13:00,M,W,T,16,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,13:30,M,W,T,8,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,14:00,M,W,T,17,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,14:30,T,C,T,15,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,15:00,T,W,T,8,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,15:30,B,C,T,11,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,16:00,B,W,T,16,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,16:30,M,W,T,12,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,17:00,M,W,T,17,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,17:30,M,W,T,16,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,18:00,M,W,T,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,18:30,.,.,.,.,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,19:00,M,C,T,11,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,19:30,M,W,T,19,0,2,0,0,Increased # tail beats when swam toward backside of reef
4,2019-10-05,October,tiburo,E,Neither,Neither,Afternoon,12:56,1:16,20,20:00,M,W,T,12,0,2,0,0,Increased # tail beats when swam toward backside of reef
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,0:00,T,W,T,10,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,0:30,M,W,T,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,1:00,T,C,T,11,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,1:30,B,W,T,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,2:00,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,2:30,M,C,T,12,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,3:00,B,C,T,13,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,3:30,M,W,T,11,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,4:00,B,C,T,17,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,4:30,T,W,T,14,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,5:00,T,W,T,12,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,5:30,T,W,T,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,6:00,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,6:30,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,7:00,M,W,T,11,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,7:30,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,8:00,T,C,T,14,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,8:30,T,W,T,9,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,9:00,M,W,T,12,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,9:30,M,W,T,14,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,10:00,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,10:30,T,C,T,15,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,11:00,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,11:30,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,12:00,T,C,T,13,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,12:30,M,W,T,15,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,13:00,.,.,.,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,13:30,T,C,T,15,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,14:00,T,C,T,11,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,14:30,T,W,T,14,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
5,2019-10-05,October,tiburo,D,Diveshow,Diveshow,Afternoon,13:26,13:44,15,15:00,T,W,T,.,0,7,0,0,Individual was more visible during dive show. Show ended around minute 15. 
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,0:00,B,C,T,8,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,0:30,B,C,T,9,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,1:00,B,C,T,9,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,1:30,M,W,T,7,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,2:00,M,W,T,9,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,2:30,M,W,T,8,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,3:00,M,C,T,6,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,3:30,B,W,T,3,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,4:00,B,W,.,.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,4:30,B,W,T,.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,5:00,.,.,.,.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,5:30,.,.,.,.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,6:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,6:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,7:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,7:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,8:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,8:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,9:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,9:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,10:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,10:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,11:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,11:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,12:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,12:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,13:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,13:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,14:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,14:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,15:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,15:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,16:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,16:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,17:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,17:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,18:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,18:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,19:00,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,19:30,B,W,R(B),.,0,0,4,0,.
6,2019-10-05,October,fasciatum,C,Neither,Neither,Afternoon,13:57,14:17,20,20:00,B,W,R(B),.,0,0,4,0,.
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,0:00,T,W,T,10,0,0,0,0,Left field of view by swimming above window frequently
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,0:30,M,C,T,12,0,0,0,0,Left field of view by swimming above window frequently
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,1:00,M,W,T,12,0,0,0,0,Left field of view by swimming above window frequently
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,1:30,M,C,T,11,0,0,0,0,Left field of view by swimming above window frequently
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,2:00,T,C,T,11,0,0,0,0,Left field of view by swimming above window frequently
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,2:30,T,W,T,12,0,0,0,0,Left field of view by swimming above window frequently
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,3:00,T,C,T,.,0,0,0,0,Left field of view by swimming above window frequently
7,2019-10-05,October,fasciatum,A,Neither,Neither,Afternoon,14:18,14:36,18,3:30,M,W,T,12,0,0,0,0,Left field of view by swimming above window frequently
